x	y
-0.91860 26.10137
0.07765 25.94836
-0.51788 26.57356
-0.74302 25.40700
-0.44690 26.49437
0.82603 27.56860
0.38931 25.57324
-0.89383 26.11592
1.37644 25.42723
1.13004 25.10526
-0.09133 26.92510
0.38155 24.93834
0.28211 27.78720
0.31901 26.89058
-1.27070 26.20030
1.24062 26.61424
-0.87176 25.54237
0.19045 26.82878
0.39463 27.10323
0.77099 27.43047
0.89280 27.27263
-0.00593 26.23638
-0.74067 27.87926
1.15027 26.12912
-0.66143 27.51235
-1.53931 26.69444
-1.79141 26.96441
-0.52409 26.08226
1.86269 26.22930
-0.75478 26.35614
-1.34928 25.37859
-0.23055 27.15545
-0.00140 25.63647
-1.93812 26.73646
-1.34498 26.84140
-2.14868 26.14602
-0.18138 25.79477
0.12013 24.83160
0.65726 25.43197
0.55978 25.85687
-1.01808 26.41872
-0.29531 25.03616
-0.10948 25.39305
0.16064 27.25191
-0.00594 25.52630
-0.00318 23.38148
-0.86237 26.55798
0.38233 26.03998
-0.27783 25.35404
-0.22394 26.50644
0.59815 27.26032
0.23153 26.04379
-0.13016 25.29054
-0.02219 25.66892
-2.05414 27.10251
1.60670 26.18980
0.36906 24.46298
0.99298 24.87032
0.29871 25.91993
-0.11255 25.33544
-2.32516 25.81083
1.10712 26.01977
0.89947 26.64121
0.85657 26.93721
-0.21628 27.05994
0.12168 26.38312
0.53634 26.43507
0.27416 26.43083
-0.67089 26.81754
-0.08834 25.63378
-1.19484 26.60016
-0.62024 27.55067
-1.37831 28.05397
-1.31094 25.36377
-0.92495 25.38470
1.18080 27.21195
-1.07263 26.08135
-0.32714 25.59333
-0.31892 26.38814
0.86832 27.38026
-0.26169 27.49613
-2.02189 25.94916
-0.95209 24.33754
-1.47726 26.07951
-0.00408 27.33178
1.24973 25.67534
2.35731 26.69616
-0.79943 25.85389
0.89310 26.20035
-0.32715 25.57761
-0.58402 26.42839
-0.48025 27.45873
0.20991 25.73463
0.39133 25.86665
-1.30336 26.61993
-0.88624 26.34700
0.62303 24.10317
-1.23368 25.60673
0.54912 26.71630
-0.86295 25.12832
0.61459 25.49418
0.88236 28.14682
-1.51944 25.88512
0.39889 27.15339
0.12595 25.54002
0.13468 24.19274
0.46924 27.52778
0.86935 26.78521
0.20536 27.40257
-0.08369 26.78872
-1.06092 25.93268
-1.24026 25.46371
-0.47325 24.29150
-0.54468 25.17947
1.53101 26.16249
-1.72335 28.27382
1.20551 26.45534
-0.76266 26.41860
-0.24919 26.81575
2.23213 23.45087
1.22414 26.07568
-0.45514 24.56943
-1.64542 26.19044
0.72328 27.04418
0.14744 24.78224
0.07284 26.24489
-0.87164 26.71356
-0.01851 27.12307
-1.13128 27.57548
-1.23751 24.57510
-0.62954 24.69695
-1.02413 27.05556
0.13300 25.71331
-0.19413 26.07917
-2.07615 27.90485
-0.48505 25.11597
-1.07447 26.39711
-0.02569 27.57699
0.16641 25.50928
0.12888 26.10629
-0.95907 25.98815
-0.98395 29.00060
0.87454 25.84331
0.82413 26.94737
0.62334 25.76100
0.19530 25.31773
0.59214 25.30870
0.08582 26.10688
0.84889 24.40611
-1.69217 25.21916
-0.61595 26.71047
0.20914 26.25706
-1.74915 26.29457
0.65742 26.17501
0.35746 25.90303
1.28859 27.76981
0.17412 24.38716
-1.35643 27.41284
0.02544 26.56003
-0.62089 26.46089
-1.33112 27.11500
-0.25177 26.47237
-1.53071 27.25176
-0.04207 26.13468
0.06713 25.16773
2.15136 24.13459
-1.58022 25.11850
0.14035 27.42302
0.95498 26.34562
-0.49551 23.59764
-1.26859 26.18380
-0.38443 25.29613
-0.34573 26.18558
-0.38099 23.92018
0.85395 27.43002
-0.08026 26.65289
-1.94651 25.65623
-0.01907 26.78044
1.03742 24.83064
-0.07760 26.49909
-1.04364 25.46888
-0.84521 26.59216
-1.66763 26.85725
-0.94596 25.08790
0.62405 26.94425
-0.28346 26.52075
0.79177 27.71936
0.30500 25.88873
-1.62142 26.25918
-1.66370 27.78361
-0.22107 26.11824
-0.00465 26.43944
0.21412 25.51568
1.46750 24.60970
1.18232 26.82486
0.08568 26.89993
0.18794 25.20697
-0.82329 27.72943
-0.96742 26.43930
-0.31320 26.56594
0.93006 26.85940
0.52880 25.20741
0.60062 26.42101
-0.53385 24.76041
1.13220 26.35485
-0.88976 25.29457
-0.34671 27.49659
-0.87565 25.01371
0.62124 25.64643
1.19416 25.93838
0.04210 26.19806
-0.07458 26.42897
-0.22249 26.38812
0.38088 26.65463
-1.22264 27.05275
0.93112 25.04473
-0.43482 25.48114
-0.62650 28.15759
0.15741 27.16091
0.46646 25.76762
0.43589 26.00547
0.17020 26.08215
3.59112 26.43106
-0.48449 25.78292
-0.33007 26.92922
0.39283 26.81683
-0.09810 25.23641
-1.22059 26.52994
0.48761 25.16685
0.88718 27.16245
0.40096 25.05186
-1.07351 25.78006
-0.13432 26.42995
-0.14630 26.03251
0.30626 24.89149
-0.79500 27.59840
-0.34324 26.08541
0.27183 25.96978
1.12120 25.00587
-0.45084 25.76764
-0.24071 26.07999
-1.38611 25.51850
-0.50509 27.54125
2.15812 25.92153
-0.69948 26.86726
-0.38642 24.85435
-0.36051 25.11587
-1.04697 26.41031
-0.44799 25.17707
-0.00048 24.05090
-0.03251 24.71238
-0.05837 26.53115
-0.22767 27.50959
1.05499 26.16357
0.85857 25.32442
2.18392 26.22912
1.64163 25.88139
0.58826 25.34979
-0.15444 25.43565
0.72239 26.57694
0.15428 25.48126
0.07000 24.58520
-0.52178 24.41467
-0.87049 25.65595
0.47733 26.02858
0.30703 26.86050
0.66609 25.61248
0.96244 25.99519
0.19739 26.31366
0.81537 26.11822
0.11215 25.63553
0.78090 26.24456
0.33368 26.24639
1.10183 25.31217
0.26152 26.54456
0.38646 25.19940
0.03200 26.18684
0.90920 25.93935
0.25085 26.12533
1.29593 25.36755
-0.27347 25.76119
-1.22737 27.12140
-0.82135 28.23200
-0.85201 28.63296
-0.30585 26.98060
0.59364 27.37498
-0.47112 27.30302
0.15413 27.29947
1.20343 26.70167
0.37147 24.64456
-0.83692 26.07727
1.05103 26.87556
-1.23114 26.26006
0.15341 26.03695
-0.66499 25.29536
1.20482 24.54650
-0.16116 25.05171
-0.15021 26.68165
0.36346 25.78531
-1.02001 26.28614
-1.53723 25.75366
-0.05153 25.23801
-1.36312 24.57158
-0.08256 26.00800
-1.29078 26.10538
0.37239 26.16561
-0.92024 25.12750
0.13401 25.77571
-0.34817 25.47232
-0.61720 25.99747
1.36347 26.71530
-0.52892 24.07598
0.02847 27.86715
-1.58188 25.03278
0.15213 26.74237
0.01319 24.83717
0.90323 26.11801
0.32787 24.05935
0.56845 24.84555
0.68082 25.27989
-0.63113 24.49448
1.70417 23.68449
1.02977 24.98740
-1.30609 25.50403
1.50548 25.02204
-1.38331 26.08805
-0.61806 26.37129
-1.40375 26.52537
-0.95161 27.63096
-0.45724 25.72206
0.40471 24.59420
-0.08903 25.46772
0.11913 25.99155
0.37939 25.01900
-0.57375 26.55014
0.33071 26.38068
1.13134 24.78154
0.18549 25.82080
0.44815 26.04550
0.17208 25.58061
0.16898 24.60648
-0.01351 26.21619
-0.53265 26.08377
0.62123 24.34731
1.46152 24.89695
0.63778 25.85808
-0.23572 26.70232
-0.75933 27.47371
0.29580 27.39002
-0.28044 25.68243
-0.38482 26.36889
0.54698 24.52395
-0.17256 25.01792
-0.85415 27.29681
0.91779 26.39370
-2.27678 26.97424
0.56525 27.06555
-0.05854 26.22963
1.57313 27.11479
-0.29069 25.61505
0.41976 24.77547
1.36611 25.39924
0.61689 26.47142
0.62363 26.32296
-0.09774 25.84624
0.31404 27.12085
-0.41017 27.12002
0.82626 23.96687
0.00106 26.14397
-1.24952 25.55741
-1.42343 25.56210
0.29601 24.38852
1.22863 25.30343
-0.65874 26.20010
0.67566 26.19373
-0.53049 25.13683
-1.06867 26.69262
0.55089 26.66288
2.28527 26.19184
0.31683 25.51498
0.20149 26.61706
-0.79734 27.44130
-0.14757 26.56097
-0.39351 26.55032
-0.13577 25.75229
2.24472 25.90411
-2.47598 26.21392
3.05962 25.29665
1.06082 24.51442
-2.11925 27.09120
-0.48150 25.50190
1.05129 24.35021
0.22711 26.10275
0.85590 25.04253
-0.47428 26.58729
0.16680 26.72783
-0.19509 25.36175
-0.16452 26.43883
-1.07614 25.75634
-0.94732 28.06112
0.71694 27.07551
-0.91727 26.29213
0.02005 25.79336
0.10863 25.53117
-0.88610 25.52457
-0.27331 26.38220
0.91834 25.92634
0.23058 26.03849
0.11057 25.96381
0.36859 24.63507
0.68535 27.12460
-1.66567 26.76226
-0.61323 26.04881
-1.30992 25.92553
-1.77506 25.75707
0.13527 24.70947
-0.33171 24.73178
0.26475 26.59672
0.53612 25.74907
-1.04171 25.88635
-0.23948 24.39027
1.26584 23.77844
-1.02799 26.66324
-0.17518 26.37570
-0.84497 27.07299
0.46029 26.63296
-0.27509 26.79736
-0.28484 24.39011
0.68187 25.51044
-0.85061 27.54812
-0.52442 28.46160
0.95557 25.96623
0.64147 26.85517
0.50606 27.16396
-0.24917 28.02119
0.20419 26.26114
-0.59657 24.71210
-0.36308 27.35215
0.13035 26.33411
1.18554 25.90229
-2.58729 27.12997
-2.52043 25.11946
-1.90326 25.18308
0.34323 27.13483
-1.12684 26.97208
-1.31811 26.89808
-0.04264 26.10813
0.43694 25.10483
0.27336 25.84846
-2.19234 25.92756
1.17485 25.26301
0.40843 24.60664
0.91347 25.35793
0.44498 26.18994
-1.06910 25.20779
0.18570 26.37667
0.46783 27.81862
1.75585 23.89824
-0.35774 27.43998
-0.71048 24.79171
1.75187 26.38016
-0.51978 26.36142
-0.84274 26.62882
-0.21252 25.92732
1.65191 26.00354
-0.11026 27.10830
0.77730 26.48895
1.67221 23.88986
0.75438 25.16666
-0.62216 25.92444
0.21832 26.51065
1.53000 28.50087
0.61991 25.65232
-1.27400 25.38529
0.17735 25.32615
0.40476 26.84979
0.58753 25.80105
0.31508 25.45254
-1.23564 25.84246
-1.13143 25.29722
0.20775 24.39416
-0.49366 25.83901
0.23154 27.52958
-0.41471 25.74496
0.67166 24.87607
-0.09456 25.94998
-1.05157 25.39099
-0.85516 27.13854
-0.79007 25.17566
-0.77379 26.53747
0.25692 25.00585
0.46278 25.96704
0.77252 26.95478
0.43695 27.77982
2.21209 27.73665
2.01293 24.13142
-0.99180 25.71022
0.86374 26.62963
-0.07092 26.94832
-0.36933 25.06312
-0.35457 26.12856
-0.03511 25.05676
0.55996 25.83245
-0.74969 27.37085
-0.21520 26.47474
0.19932 25.88064
-1.21923 26.04762
1.72955 26.29825
1.49954 26.33360
-0.44457 27.75147
0.32184 25.80589
0.00436 24.99033
-0.05904 23.67893
-1.25565 27.74389
0.00022 25.83427
-1.35384 25.20918
0.76746 25.40447
0.68349 25.33270
-0.34836 25.61988
1.34799 25.16239
-1.07129 25.35669
0.26839 26.33910
0.92958 26.24353
-2.04771 26.35930
0.25379 26.48626
0.37339 26.27304
-0.69871 24.73177
1.00960 26.24327
0.21173 25.66145
-1.81083 26.71502
-0.25995 25.44063
0.92945 26.45448
-0.34977 25.54901
0.31438 26.39681
1.56317 26.68672
0.49024 25.72967
0.27900 25.55806
-0.58527 26.16882
0.31038 25.28834
-0.86115 25.99673
0.31595 26.67957
-1.30740 24.13008
0.02200 28.17962
0.13371 24.26680
0.31651 24.97168
0.24057 25.56553
-0.08701 27.67730
-0.74611 24.62967
0.70405 26.35534
0.62609 26.05340
0.86189 25.02566
0.94560 24.14976
1.18957 24.60855
-0.54282 25.76419
-0.00529 25.71420
1.04974 24.50385
-0.37014 26.78421
2.18169 24.50465
0.47456 26.16857
0.52959 24.30708
1.72788 26.74819
-0.96101 26.01080
-0.42255 26.21130
0.36127 24.29603
0.54488 26.05230
-0.98382 26.29339
-1.25956 27.04732
-0.09693 25.38065
1.64539 26.41028
0.18994 23.20249
0.36694 25.42367
-0.32636 27.51878
0.46969 25.98149
-0.44626 26.85060
-0.13627 25.59650
-1.41536 26.11813
3.49149 22.80085
-1.06234 28.80170
-1.02897 26.61129
1.87917 25.40821
-0.64473 24.71960
1.20605 26.65638
0.18811 27.00759
-0.20296 24.80325
0.98603 26.76470
0.58423 25.37923
0.41504 24.39114
1.06062 25.98470
0.10976 29.97909
-1.83914 27.76229
-0.20940 28.08415
0.36674 27.19432
0.66330 26.46879
-0.38340 25.30879
-0.00588 25.98632
-0.91452 27.76601
-0.22294 26.93652
0.45448 25.78704
-0.54320 25.23542
0.43920 26.57483
-0.15598 26.86552
-0.13569 27.52643
0.58779 24.61639
0.90320 24.38320
0.40961 26.30596
0.66127 25.36508
0.05686 26.51490
-0.49997 25.51440
0.57660 25.07951
-0.84794 27.21351
-0.95679 27.71063
0.02792 22.80581
-0.60944 24.03516
1.61061 26.84274
-0.90717 24.63543
-0.48996 27.18943
0.87811 26.18741
1.53982 23.82505
1.15932 26.10309
-1.06776 26.09216
1.12582 25.39019
1.07682 26.95843
-0.66266 27.93095
-0.84340 26.77308
0.92229 26.40872
3.23518 23.57253
-0.19693 25.60022
0.27867 27.20989
1.13327 26.24482
0.35944 26.08656
-1.25116 26.63898
-0.59743 25.52535
0.25623 24.23490
-1.34232 28.57039
-1.49154 25.03771
0.41635 24.50078
-0.56250 24.73545
0.36831 26.97481
-1.59757 26.20100
-0.60791 27.37658
-0.77279 27.29271
0.31589 27.38106
0.23056 26.00150
-0.24662 26.08240
-0.49969 27.43430
-1.49238 26.62857
0.59767 25.16258
-0.50599 27.15089
-0.83195 26.32868
-1.77072 26.33673
2.63334 25.74458
-2.23106 24.58453
0.68392 27.21301
0.04176 25.17964
-0.53534 26.56675
0.26461 24.76846
-0.48335 26.75572
0.87622 25.57286
0.41605 25.19612
-0.13197 27.90245
0.26031 27.38090
-0.01478 27.68702
0.81063 25.69928
-0.21969 26.64010
0.42199 24.35235
-0.17018 25.82249
0.22298 25.55624
0.47138 24.38640
0.47220 26.22718
-1.37177 25.95803
-0.10017 27.30345
-0.54618 26.98849
-2.56863 28.04041
-1.31376 24.67498
0.29671 24.81225
-0.68632 25.64907
0.18236 25.53883
1.61192 26.11369
-0.41807 26.11859
-0.25553 24.63756
1.51910 26.43790
-0.66368 26.56503
2.06855 24.81216
0.51226 25.27861
1.12906 27.38666
1.18819 25.12234
-0.34737 26.67903
0.55846 23.96382
0.68675 26.76012
0.87649 27.74396
-0.42638 24.87627
0.89887 25.89944
-0.00631 25.94707
-0.86966 28.09055
1.39594 27.27961
-0.89430 25.33258
-0.13913 25.31493
1.89575 26.80474
0.91982 27.27206
-0.17715 25.47115
0.31125 26.08191
0.52809 26.17091
-0.06347 27.85660
0.25304 28.06931
-0.67799 25.99211
-0.15571 26.15152
-0.57567 25.49574
-0.79838 24.46721
-0.19701 25.95706
1.04664 25.81543
-0.52315 25.38426
-0.34426 25.29228
-0.63264 25.79439
-1.11835 27.65352
-0.66167 26.53375
0.12849 25.82610
-0.27903 26.85575
0.18894 25.35077
0.45628 25.48399
1.19034 27.06894
-1.82456 27.21965
0.77255 27.36889
0.35846 25.22429
0.66200 25.80535
0.04484 25.14710
0.11403 25.54907
-0.35420 25.87584
0.67492 25.71437
0.70690 26.73514
1.37973 27.47333
0.39196 25.55687
0.60276 25.18524
0.64450 25.67525
-0.73385 27.22053
1.85268 26.18169
0.39650 26.17446
0.57240 25.64389
1.10437 25.72236
-1.34130 26.84653
1.94223 24.30220
1.06827 23.91947
0.74732 25.76606
-1.01316 26.20631
-0.77736 25.64760
-0.47057 26.83288
-0.14591 26.02146
0.72070 26.98785
-2.24939 27.61472
0.82382 25.36175
2.62561 27.03164
-0.85616 26.84903
1.33611 24.60466
0.15889 25.12275
1.02633 26.44003
0.44135 26.94700
0.42616 25.58258
0.60649 27.00162
-0.33090 27.21403
-1.77513 26.00456
0.15386 24.52505
-1.35085 27.19880
-2.01105 25.40377
-0.93992 25.14341
-0.45061 27.02702
-0.55223 26.13851
0.53155 24.73672
0.01423 26.25457
-1.72911 26.29793
-0.09554 25.96724
0.05518 26.02399
-1.85311 25.80601
-0.88939 25.46960
-1.09233 27.12590
-0.18398 26.59535
1.20785 24.94643
-0.58300 26.59780
0.94482 24.42955
-0.14960 26.48006
-2.40243 28.16218
-0.83205 26.94584
1.17231 24.80970
0.63390 24.77844
1.23365 25.73002
-1.22066 27.60299
1.52792 24.76851
-1.14779 27.08015
-0.32573 24.92990
0.10949 25.69621
0.94502 24.12449
-1.53597 26.99618
-0.30641 25.85463
0.47530 27.26656
-0.13629 26.86414
0.09773 24.35052
-1.97498 26.08074
0.30955 27.15741
1.50639 27.05061
-0.35217 26.79456
-0.25743 26.32709
0.38752 25.74706
-0.59528 26.10265
0.13441 25.85856
0.23984 27.30111
-0.46955 25.61945
-2.33700 26.89099
-1.01576 27.31317
-0.23810 27.09021
0.22542 27.14760
-1.26516 28.84705
1.40217 25.23726
0.77269 24.96591
-0.07708 26.37833
-1.56378 24.76131
-0.15204 25.16547
2.63999 25.72153
-0.19987 25.41920
-0.49545 27.39381
0.02226 25.18449
0.74457 25.86764
0.32069 25.07198
-0.08883 23.49474
-0.13440 26.50408
-0.55955 25.66338
-1.27988 26.17980
1.66419 25.54654
-1.79047 26.98266
0.85280 26.24697
0.35932 25.54276
-0.47125 25.17271
-0.13918 25.16923
-1.34070 25.13955
-1.49970 27.14852
0.30029 27.20525
-0.07456 24.73765
2.13195 25.64542
0.16925 26.70732
0.23172 26.17130
1.35555 23.94791
0.36392 25.12125
1.42722 24.36307
-0.74019 25.52317
-0.09163 26.39901
0.37435 25.90330
0.92804 25.73241
0.46597 24.17874
-1.35367 25.95462
-3.22824 26.52136
-1.59305 25.36400
-0.48211 26.54391
1.09463 25.43680
0.23515 26.88382
-0.73590 25.17164
-0.05749 25.54742
2.99416 25.28803
-1.30873 26.31737
0.31634 26.18476
-0.46717 27.64386
-1.83224 26.07347
0.28450 26.07632
0.35164 25.70865
-0.28211 27.37921
-0.79988 26.88410
-1.13802 25.00598
-0.82676 27.29433
0.91436 26.71581
-0.24635 24.55102
0.19101 25.37468
0.17925 27.75733
0.62587 25.80460
-0.98576 26.07594
0.08458 25.49735
0.38250 26.44185
-0.70588 26.17093
1.59664 27.30932
-0.80385 23.43071
0.98402 25.10621
0.59554 26.23904
-0.62593 26.09853
-0.45453 24.81126
-0.82862 27.85179
-0.43140 25.37212
-0.87680 26.76071
-1.89979 27.26610
0.27265 26.13650
-0.24437 25.39914
1.02959 26.14232
-1.88683 28.10998
1.20054 26.98765
-0.22383 25.27452
0.69382 24.41853
-0.37595 25.65076
0.29763 26.61960
1.75033 26.12089
0.26719 26.30792
-0.39909 26.67442
-0.33373 26.70252
-0.23404 25.86003
0.39269 27.06825
-1.21564 26.06096
0.92343 25.75772
0.43346 24.67894
0.96164 26.73289
-1.27505 27.72390
1.22355 25.96888
-0.19052 26.12089
0.49346 27.16002
-0.19732 25.21296
-0.60685 26.46179
2.28331 24.98918
-0.35794 25.85058
0.38356 26.72802
0.23436 26.91255
0.56435 27.58545
-0.16803 23.85205
0.66342 25.97552
-1.04847 24.64649
0.92610 25.01640
0.80991 23.52860
1.33465 24.81141
-0.61921 26.63062
0.52807 26.18206
-0.03775 25.95819
-0.97108 25.93660
0.29796 25.52033
-0.81666 26.27658
0.70534 26.31626
0.40618 26.19404
0.43911 24.68568
-0.44039 26.97470
-1.32548 26.95003
0.29366 26.87762
1.28611 25.17446
1.15737 26.04190
-1.67275 28.98336
-0.51438 26.07101
0.51025 27.08026
-0.27028 25.86632
0.10499 25.18396
0.14506 23.59340
1.30681 25.22038
1.68972 24.59312
-1.17122 26.72268
0.10879 26.66508
0.81604 26.32868
-0.10137 24.16642
-0.55402 24.70931
-0.66053 26.84068
0.62222 26.69950
-1.34947 26.87615
-0.16237 25.47489
0.51438 25.88746
2.46920 25.66376
-0.21698 25.07556
-0.52061 26.80390
-1.07491 26.19646
-1.29268 26.10199
0.15165 24.35764
0.62270 27.40684
0.17125 26.16814
-0.49398 25.94346
0.84239 26.65673
1.61492 24.63343
-0.68027 25.29745
-0.41068 27.22252
0.87616 27.41529
0.04415 25.34336
0.35375 24.54845
-1.02359 26.41723
-0.66050 25.16028
-0.36050 24.92335
-0.87952 26.09407
-0.54691 26.02015
-0.64140 25.93381
-1.48158 26.29670
-0.91255 24.99342
-1.06784 26.00160
-0.76302 26.29062
0.78805 25.69426
0.64982 26.23462
-1.58497 27.46005
0.21706 26.86594
1.34771 24.33240
-1.26470 26.73769
0.05180 26.57682
-0.97948 27.11757
-1.50372 27.93174
0.25117 26.33617
-0.88493 24.91129
-0.66557 27.06666
-1.41505 25.03508
-0.37218 27.07403
-1.06360 24.74204
0.17122 25.74029
-2.17087 26.58009
0.38736 25.62484
-0.64512 26.11753
0.79665 25.07812
-0.90179 26.36183
0.37751 26.46242
-0.41841 25.77683
2.73178 24.53589
1.41985 25.30234
-0.62820 26.52123
-1.22830 27.03438
0.07228 25.40245
1.88951 25.24352
1.24245 27.22254
-1.47014 26.05047
-0.08527 26.02374
0.29974 25.56088
0.45916 26.05847
-0.23415 26.90845
0.73778 27.36193
-0.05645 26.58993
-0.51588 26.15195
1.53253 24.89364
-0.15437 26.20159
-0.86892 25.99822
0.05540 25.55600
0.62415 26.29883
-0.22690 26.24916
-0.14901 25.09873
0.05391 25.66634
0.73350 25.20180
0.47932 27.53970
-0.52157 26.53839
0.20521 25.37276
0.13932 26.28472
-0.54559 26.36867
-0.52465 26.04517
-1.60332 25.57725
0.52782 22.76169
-0.69353 25.44166
-1.49989 27.00454
-0.23178 26.90282
-0.95114 25.21981
-0.38518 26.59749
1.43780 26.00724
-0.84750 26.32914
-1.85047 26.61209
-1.51644 27.54707
1.85906 26.29127
-0.63439 26.51302
-0.14766 26.64432
-0.85927 28.09004
1.03506 26.21249
-0.12142 26.41712
-1.00561 27.04850
0.20232 23.16083
1.34895 25.99207
1.43778 25.93887
0.09530 28.62474
0.63706 23.68361
-1.20186 27.23621
-1.47851 26.62411
1.24161 25.25980
1.06971 25.31972
-0.95969 25.82039
2.21204 27.23513
0.77298 26.71263
-1.27501 27.28082
-0.16046 26.00424
1.23501 25.41107
0.94234 27.66418
-0.55330 25.18812
0.51868 26.39251
-0.72395 27.23221
-0.21663 25.56729
0.82349 26.50510
1.52512 27.14875
-0.93340 26.94423
-1.71230 26.37360
-0.58856 25.14123
-1.37030 27.06505
1.01308 25.01992
-1.15821 27.51512
-1.35050 26.64621
0.23021 26.15523
1.43297 25.79281
1.29209 26.05410
-0.21994 26.83095
-0.35310 27.14027
1.19308 26.64178
-0.74560 25.95957
-0.40577 25.14159
-0.05499 25.85525
0.07371 26.35222
1.44884 25.61268
-0.02792 27.41826
-2.20107 27.87759
-0.33079 27.84005
0.31258 28.39896
0.86712 24.63833
-0.69858 27.15173
0.51391 24.92581
-0.85645 26.39403
0.82357 26.40785
-1.36190 27.52919
0.81063 24.60570
1.18998 24.95771
0.35620 26.62041
-0.09163 26.61530
1.10881 26.94528
-0.79275 24.19407
-0.88056 27.23571
0.09792 26.54520
0.05083 25.89775
0.59649 26.07878
-0.07000 26.68285
1.74211 24.29697
0.11272 26.14882
0.39203 26.73603
-1.82198 28.54467
-2.16995 25.06177
0.93408 24.82698
0.03978 25.17004
0.45056 25.02854
0.65015 25.63713
-0.23571 26.27339
0.80644 25.58068
0.24295 25.75962
0.14473 25.71798
0.79375 24.04260
-0.22208 26.18017
-0.11607 25.10709
-0.56014 25.42658
1.22031 26.99510
-0.05698 25.74242
-0.04152 24.82295
1.72450 26.56523
-0.28130 24.79143
1.04044 26.22490
-1.66082 27.15623
-0.59816 26.30792
0.96948 24.95228
1.00881 24.45854
0.65785 26.38396
-0.57215 24.30027
1.30642 24.05961
-0.14654 25.53259
-3.53000 25.83080
0.08053 24.61670
-0.95122 25.72874
0.26235 24.98530
-1.61132 26.35493
0.37299 25.77948
-2.30545 26.67494
-2.83862 25.68630
-0.06320 26.32560
-1.29298 26.34493
-1.27544 27.39945
2.13987 25.75446
1.36544 25.47722
-1.24178 26.10827
-0.40348 25.34132
-1.16057 28.06316
-0.59823 26.44972
-0.51108 25.37338
0.52489 28.10180
-1.61504 27.62577
1.73550 25.66541
-0.91560 26.70385
-1.45255 26.90101
1.04954 25.14059
-0.11899 26.72661
-0.80593 27.31515
1.02723 25.83795
0.32822 25.87141
-0.21696 26.55420
-0.46813 26.09732
0.03023 27.83447
0.62278 26.98744
-0.00931 26.14562
0.60165 27.66785
-0.06922 26.08483
-0.57449 26.94552
-0.92607 25.10121
1.33270 24.60954
-1.82537 26.00858
-1.25941 26.44371
-0.05870 26.93778
0.85882 25.31672
0.81887 27.51237
0.18098 26.08620
0.34879 25.88799
-0.82475 26.24637
2.44075 25.51435
0.44791 23.59869
-0.67495 27.25214
0.95788 25.60915
-0.61335 26.04122
2.61651 24.20262
-1.24052 26.91051
1.34894 26.80213
0.48201 27.83198
-2.12547 27.34940
0.87663 26.64667
0.60493 26.43696
-0.18011 26.14791
-1.05251 26.04196
-0.22623 24.16860
0.17623 26.14333
-1.18747 26.06472
-0.19504 24.88035
0.52541 26.74643
-0.39208 23.63288
-1.56513 26.28711
-0.10377 27.42335
0.13106 26.00013
1.47942 27.77139
-0.27768 27.09630
0.60663 26.29796
-2.19177 26.79748
0.16179 26.38370
1.01343 24.82634
2.61548 24.40911
-1.45507 26.97139
0.43735 25.90236
0.85635 24.87916
-0.49175 25.11704
-0.37308 25.15224
-0.56245 26.13792
-1.95540 25.74861
-0.40149 25.88794
-0.40387 25.83633
-1.43349 26.22698
-0.20998 26.53793
-0.16033 27.24900
-1.18385 26.90935
1.80324 23.59514
0.45043 25.35650
-0.77459 25.27856
-0.57780 26.79008
0.70256 26.28186
-0.30323 26.52600
1.50888 27.56947
0.47077 26.52220
-0.26977 27.48643
0.98674 27.52726
-2.08915 28.12102
-0.21578 25.24938
0.51215 26.68319
0.79229 26.20574
0.32356 26.64880
1.64780 26.31866
-0.16107 26.31033
-1.69634 24.03416
0.78077 25.79710
-0.68558 26.54100
0.76358 26.86740
1.20901 24.49752
-1.31595 25.10655
2.37107 25.76630
-0.31983 26.21364
1.24254 24.59481
0.42476 25.21845
0.76466 26.52935
-1.64818 26.45302
-0.84116 25.98930
0.11232 26.10723
-0.01416 24.88583
1.19495 25.83191
0.39016 24.98642
-0.41165 25.21332
0.13167 26.25548
1.59227 26.28484
-1.14270 25.97703
-1.34337 25.26173
-1.03078 24.61700
1.08448 26.02709
0.64996 27.21911
0.88755 24.22981
-0.25479 25.12643
-0.57663 27.03995
-0.16021 26.99897
0.44671 24.75132
-0.82411 25.52309
-0.74287 27.34425
1.13061 25.95185
-0.60621 25.63669
-1.42456 27.56297
-1.02489 26.37842
-0.55587 27.05159
-1.98268 28.38892
-1.21616 26.15468
-0.96678 26.40061
0.08145 26.62163
0.11267 25.56401
0.16724 26.99965
-0.02457 26.24405
0.39631 26.67637
1.90250 24.43238
0.50210 27.26752
-0.29748 26.29593
-0.43284 26.63786
-0.95350 26.43334
0.34138 25.17405
-0.03265 27.17374
0.62040 26.35564
-0.11148 26.46207
1.11738 25.79825
-0.98596 26.28860
0.33970 26.53364
1.51229 26.17496
-0.23157 25.47140
0.11888 26.54099
-0.40620 26.30051
1.17087 25.57384
0.65361 25.58658
2.31359 24.66861
1.48564 25.11486
-0.79188 26.28005
-0.22198 26.83233
-0.11946 25.47976
-1.80796 26.08897
0.87776 25.35370
0.49308 26.34189
-0.37349 26.29395
-0.07593 25.53079
0.28992 24.70120
-0.65936 26.82736
0.94372 25.72429
-0.51967 26.34013
-1.49871 26.89782
-0.18311 25.56918
-0.00001 25.80162
1.84339 26.35867
-0.22165 27.09175
-0.12054 27.36178
-1.49099 26.52833
0.55807 25.93839
